CityName,PinCode,Name of Location ,State Name,Region,COD,Provider,zone_id
Villupuram,605110,Thirubhuvani,Pondicherry,SOUTH,N,ARAMEX,1499
Villupuram,605111,Pondicherry,Pondicherry,SOUTH,N,ARAMEX,1499
Villupuram,605502,Pondicherry,Pondicherry,SOUTH,N,ARAMEX,1499
Villupuram,605602,Villupuram,Pondicherry,SOUTH,N,ARAMEX,1499
Chengalpattu,605604,Villupuram,Pondicherry,SOUTH,N,ARAMEX,1499
Villupuram,605606,Villupuram,Pondicherry,SOUTH,N,ARAMEX,1499
Cuddalore,606001,Virudhachalam,Pondicherry,SOUTH,N,ARAMEX,1499
Villupuram,606202,Kallakurchi,Pondicherry,SOUTH,N,ARAMEX,1499
Tiruvannamalai,606601,Tiruvannamalai,Pondicherry,SOUTH,N,ARAMEX,1499
Thiruvannamalai,606602,Tiruvannamalai,Pondicherry,SOUTH,N,ARAMEX,1499
Cuddalore,607001,Cuddalore,Pondicherry,SOUTH,N,ARAMEX,1499
Cuddalore,607002,Cuddalore,Pondicherry,SOUTH,N,ARAMEX,1499
Cuddalore,607003,Cuddalore,Pondicherry,SOUTH,N,ARAMEX,1499
Cuddalore,607004,Cuddalore,Pondicherry,SOUTH,N,ARAMEX,1499
Cuddalore,607005,Cuddalore,Pondicherry,SOUTH,N,ARAMEX,1499
Cuddalore,607103,Neyveli,Pondicherry,SOUTH,N,ARAMEX,1499
Cuddalore,607105,Cuddalore,Pondicherry,SOUTH,N,ARAMEX,1499
Cuddalore,607106,Panruti,Pondicherry,SOUTH,N,ARAMEX,1499
Cuddalore,607402,Pondicherry,Pondicherry,SOUTH,N,ARAMEX,1499
Cuddalore,607801,Neyveli,Pondicherry,SOUTH,N,ARAMEX,1499
Cuddalore,607802,Neyveli,Pondicherry,SOUTH,N,ARAMEX,1499
Cuddalore,607803,Neyveli,Pondicherry,SOUTH,N,ARAMEX,1499
Cuddalore,607804,Neyveli,Pondicherry,SOUTH,N,ARAMEX,1499
Cuddalore,607807,Neyveli,Pondicherry,SOUTH,N,ARAMEX,1499
Cuddalore,608001,Chidambaram,Pondicherry,SOUTH,N,ARAMEX,1499
Cuddalore,608002,Chidambaram,Pondicherry,SOUTH,N,ARAMEX,1499
Chennai,608888,Chennai,Tamil Nadu,SOUTH,N,ARAMEX,1503
Nagapattinam,609001,Thanjavur,Tamil Nadu,SOUTH,N,ARAMEX,1503
Kumbakonam,609002,Myladuthurai,Tamil Nadu,SOUTH,N,ARAMEX,1503
Nagapattinam,609003,Myladuthurai,Tamil Nadu,SOUTH,N,ARAMEX,1503
Nagapattinam,609114,Myladuthurai,Tamil Nadu,SOUTH,N,ARAMEX,1503
Nagapattinam,609117,Myladuthurai,Tamil Nadu,SOUTH,N,ARAMEX,1503
Nagapattinam,609203,Myladuthurai,Tamil Nadu,SOUTH,N,ARAMEX,1503
Nagapattinam,609307,Nagapattinam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Tiruvarur,609405,Tiruvarur,Tamil Nadu,SOUTH,N,ARAMEX,1503
Tiruvarur,609504,Kumbakonam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Nagapattinam,609601,Karaikal,Pondicherry,SOUTH,N,ARAMEX,1499
Karaikal,609602,Karaikal,Pondicherry,SOUTH,N,ARAMEX,1499
Tiruvarur,609603,Karaikal,Pondicherry,SOUTH,N,ARAMEX,1499
Nagapattinam,609604,Karaikal,Pondicherry,SOUTH,N,ARAMEX,1499
Karaikal,609605,Karaikal,Pondicherry,SOUTH,N,ARAMEX,1499
Karaikal,609606,Karaikal,Pondicherry,SOUTH,N,ARAMEX,1499
Karaikal,609607,Karaikal,Pondicherry,SOUTH,N,ARAMEX,1499
Karaikal,609609,Karaikal,Pondicherry,SOUTH,N,ARAMEX,1499
Thanjavur,609807,Kumbakonam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Tiruvarur,610001,Tiruvarur,Tamil Nadu,SOUTH,N,ARAMEX,1503
Tiruvarur,610002,Tiruvarur,Tamil Nadu,SOUTH,N,ARAMEX,1503
Tiruvarur,610051,Tiruvarur,Tamil Nadu,SOUTH,N,ARAMEX,1503
Tiruvarur,610101,Tiruvarur,Tamil Nadu,SOUTH,N,ARAMEX,1503
Tiruvarur,610105,Tiruvarur,Tamil Nadu,SOUTH,N,ARAMEX,1503
Tiruvarur,610106,Tiruvarur,Tamil Nadu,SOUTH,N,ARAMEX,1503
Nagapattinam,610204,Tiruvarur,Tamil Nadu,SOUTH,N,ARAMEX,1503
Nagapattinam,611001,Nagapattinam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Nagapattinam,611002,Karaikal,Pondicherry,SOUTH,N,ARAMEX,1499
Nagapattinam,611006,Nagapattinam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Nagapattinam,611008,Nagapattinam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Tiruvarur,611101,Tiruvarur,Tamil Nadu,SOUTH,N,ARAMEX,1503
Thanjavur,612001,Thanjavur,Tamil Nadu,SOUTH,N,ARAMEX,1503
Thanjavur,612002,Kumbakonam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Thanjavur,612101,Thanjavur,Tamil Nadu,SOUTH,N,ARAMEX,1503
Thanjavur,612102,Kumbakonam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Thanjavur,612103,Thanjavur,Tamil Nadu,SOUTH,N,ARAMEX,1503
Thanjavur,612107,Kumbakonam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Thanjavur,612108,Kumbakonam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Thanjavur,612302,Kumbakonam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Thanjavur,612303,Kumbakonam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Thanjavur,612402,Kumbakonam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Thanjavur,612502,Kumbakonam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Thanjavur,612503,Kumbakonam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Thanjavur,612504,Kumbakonam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Thanjavur,612602,Kumbakonam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Tiruvarur,612701,Thanjavur,Tamil Nadu,SOUTH,N,ARAMEX,1503
Thanjavur,612702,Kumbakonam,Tamil Nadu,SOUTH,N,ARAMEX,1503
Tiruvarur,612804,Kumbakonam,Tamil Nadu,SOUTH,N,ARAMEX,1503
