CityName,PinCode,Name of Location ,Region,COD,zone_id,Provider
Kozhikode,673028,Kozhikode,SOUTH,1,1490,ARAMEX
Kozhikode,673029,Kozhikode,SOUTH,1,1490,ARAMEX
Kozhikode,673031,Kozhikode,SOUTH,1,1490,ARAMEX
Kozhikode,673032,Calicut,South,1,1490,ARAMEX
Kozhikode,673037,Kozhikode,SOUTH,1,1490,ARAMEX
Kozhikode,673101,Calicut,South,1,1490,ARAMEX
Kozhikode,673570,Calicut,South,1,1490,ARAMEX
Malappuram,673636,Tirur,South,1,1490,ARAMEX
Malappuram,673638,Tirur,South,1,1490,ARAMEX
Malappuram,676101,Tirur,South,1,1490,ARAMEX
Malappuram,676102,Tirur,South,1,1490,ARAMEX
Malappuram,676103,Tirur,South,1,1490,ARAMEX
Malappuram,676104,Tirur,South,1,1490,ARAMEX
Malappuram,676105,Tirur,South,1,1490,ARAMEX
Malappuram,676106,Tirur,South,1,1490,ARAMEX
Malappuram,676107,Tirur,South,1,1490,ARAMEX
Malappuram,676108,Tirur,South,1,1490,ARAMEX
Malappuram,676109,Tirur,South,1,1490,ARAMEX
Malappuram,676110,Tirur,South,1,1490,ARAMEX
Malappuram,676126,Tirur,South,1,1490,ARAMEX
Valanchery,676206,Tirur,South,1,1490,ARAMEX
Malappuram,676304,Tirur,South,1,1490,ARAMEX
Perinthalmanna,676322,Perinthalmanna,SOUTH,1,1490,ARAMEX
Malappuram,676503,Tirur,South,1,1490,ARAMEX
Malappuram,676519,Tirur,South,1,1490,ARAMEX
Malappuram,676552,Tirur,South,1,1490,ARAMEX
Palakkad,678001,Palghat,South,1,1490,ARAMEX
Palakkad,678002,Palghat,South,1,1490,ARAMEX
Palakkad,678003,Palghat,South,1,1490,ARAMEX
Palakkad,678004,Palghat,South,1,1490,ARAMEX
Palakkad,678005,Palghat,South,1,1490,ARAMEX
Palakkad,678006,Palghat,South,1,1490,ARAMEX
Palakkad,678007,Palghat,South,1,1490,ARAMEX
Palakkad,678008,Palghat,SOUTH,1,1490,ARAMEX
Palakkad,678009,Palghat,SOUTH,1,1490,ARAMEX
Palakkad,678010,Palghat,South,1,1490,ARAMEX
Palakkad,678011,Palghat,South,1,1490,ARAMEX
Palakkad,678012,Palghat,South,1,1490,ARAMEX
Palakkad,678013,Palghat,South,1,1490,ARAMEX
Palakkad,678014,Palghat,South,1,1490,ARAMEX
Palakkad,678015,Palghat,SOUTH,1,1490,ARAMEX
Palghat,678016,Palghat,South,1,1490,ARAMEX
Palakkad,678017,Palghat,South,1,1490,ARAMEX
Palakkad,678018,Kallepully Edso,SOUTH,1,1490,ARAMEX
Palakkad,678019,Palghat,SOUTH,1,1490,ARAMEX
Palakkad,678020,Tirunilay,SOUTH,1,1490,ARAMEX
Malappuram,679328,Tirur,South,1,1490,ARAMEX
Malappuram,679329,Tirur,South,1,1490,ARAMEX
Malappuram,679576,Tirur,South,1,1490,ARAMEX
Thrissur,680001,Trichur,South,1,1490,ARAMEX
Thrissur,680002,Trichur,South,1,1490,ARAMEX
Thrissur,680003,Trichur,South,1,1490,ARAMEX
Thrissur,680004,Trichur,South,1,1490,ARAMEX
Thrissur,680005,Trichur,South,1,1490,ARAMEX
Thrissur,680006,Trichur,South,1,1490,ARAMEX
Thrissur,680007,Trichur,South,1,1490,ARAMEX
Thrissur,680008,Trichur,South,1,1490,ARAMEX
Thrissur,680009,Trichur,South,1,1490,ARAMEX
Thrissur,680010,Trichur,South,1,1490,ARAMEX
Thrissur,680011,Trichur,South,1,1490,ARAMEX
Thrissur,680012,Trichur,South,1,1490,ARAMEX
Thrissur,680013,Trichur,South,1,1490,ARAMEX
Thrissur,680014,Trichur,South,1,1490,ARAMEX
Thrissur,680015,Trichur,South,1,1490,ARAMEX
Thrissur,680016,Trichur,South,1,1490,ARAMEX
Thrissur,680018,Trichur,South,1,1490,ARAMEX
Thrissur,680020,Trichur,South,1,1490,ARAMEX
Thrissur,680021,Trichur,South,1,1490,ARAMEX
Thrissur,680121,Trichur,South,1,1490,ARAMEX
Thrissur,680125,Trichur,South,1,1490,ARAMEX
Thrissur,680307,Trichur,South,1,1490,ARAMEX
Thrissur,680506,Trichur,South,1,1490,ARAMEX
Ernakulam,682001,Fort Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682002,Mattanchery,SOUTH,1,1490,ARAMEX
Ernakulam,682003,Willingdon Island,SOUTH,1,1490,ARAMEX
Ernakulam,682005,Thoppumpady,SOUTH,1,1490,ARAMEX
Ernakulam,682006,Palluruthy,SOUTH,1,1490,ARAMEX
Ernakulam,682007,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682009,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682011,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682012,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682013,Cochin,SOUTH,1,1490,ARAMEX
Cochin,682014,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682015,Ravipuram,SOUTH,1,1490,ARAMEX
Ernakulam,682016,Pallimukku,SOUTH,1,1490,ARAMEX
Ernakulam,682017,Kaloor,SOUTH,1,1490,ARAMEX
Ernakulam,682018,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682019,Vyttila,SOUTH,1,1490,ARAMEX
Ernakulam,682020,Kadavanthra,SOUTH,1,1490,ARAMEX
Ernakulam,682021,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682022,Kalamassery,SOUTH,1,1490,ARAMEX
Ernakulam,682023,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682024,Edappally,SOUTH,1,1490,ARAMEX
Ernakulam,682025,Palarivattom,SOUTH,1,1490,ARAMEX
Ernakulam,682026,Elamakkara,SOUTH,1,1490,ARAMEX
Ernakulam,682028,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682029,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682030,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682031,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682032,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682033,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682034,Kochi,SOUTH,1,1490,ARAMEX
Ernakulam,682035,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682036,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682037,Kochi,SOUTH,1,1490,ARAMEX
Ernakulam,682038,Tripunithura,SOUTH,1,1490,ARAMEX
Ernakulam,682301,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,682302,Tripunithura,SOUTH,1,1490,ARAMEX
Ernakulam,682303,Kolencherry,SOUTH,1,1490,ARAMEX
Ernakulam,682304,Cochin,SOUTH,1,1490,ARAMEX
Ernakulam,683101,Aluva,SOUTH,1,1490,ARAMEX
Ernakulam,683104,Kochi,SOUTH,1,1490,ARAMEX
Ernakulam,683106,Aluva,South,1,1490,ARAMEX
Ernakulam,683109,Kochi,SOUTH,1,1490,ARAMEX
Ernakulam,683111,Nedumpassery,SOUTH,1,1490,ARAMEX
Ernakulam,683542,Perumbavoor,SOUTH,1,1490,ARAMEX
Ernakulam,683572,Angamally,South,1,1490,ARAMEX
Ernakulam,683573,Angamally,South,1,1490,ARAMEX
Ernakulam,683585,Angamally,South,1,1490,ARAMEX
Angamally,683592,Angamally,South,1,1490,ARAMEX
Kottayam,686001,Kottayam,South,1,1490,ARAMEX
Kottayam,686002,Kottayam,South,1,1490,ARAMEX
Kottayam,686003,Kottayam,South,1,1490,ARAMEX
Kottayam,686004,Kottayam,South,1,1490,ARAMEX
Kottayam,686006,Kottayam,South,1,1490,ARAMEX
Kottayam,686007,Kottayam,SOUTH,1,1490,ARAMEX
Kottayam,686008,Medical College,SOUTH,1,1490,ARAMEX
Kottayam,686009,Kottayam,SOUTH,1,1490,ARAMEX
Kottayam,686010,Kottayam,SOUTH,1,1490,ARAMEX
Kottayam,686011,Kottayam,SOUTH,1,1490,ARAMEX
Kottayam,686015,Kottayam,SOUTH,1,1490,ARAMEX
Kottayam,686018,Kottayam,SOUTH,1,1490,ARAMEX
Kottayam,686023,Kottayam,SOUTH,1,1490,ARAMEX
Kottayam,686038,Kottayam,SOUTH,1,1490,ARAMEX
Kottayam,686039,Kottayam,South,1,1490,ARAMEX
Kottayam,686101,Karunagapally,South,1,1490,ARAMEX
Kottayam,686102,Kunnamkary ,SOUTH,1,1490,ARAMEX
Kottayam,686103,Changanacherry,SOUTH,1,1490,ARAMEX
Kottayam,686104,Kurissumoodu,SOUTH,1,1490,ARAMEX
Kottayam,686105,Kottamuri,SOUTH,1,1490,ARAMEX
Kottayam,686106,Changanacherry,SOUTH,1,1490,ARAMEX
Alappuzha,686107,Changanacherry,SOUTH,1,1490,ARAMEX
Changanacherry,686108,Changanacherry,SOUTH,1,1490,ARAMEX
Alappuzha,688001,Alleppey,SOUTH,1,1490,ARAMEX
Alappuzha,688002,Alleppey,SOUTH,1,1490,ARAMEX
Alappuzha,688003,Alleppey,SOUTH,1,1490,ARAMEX
Alappuzha,688004,Alleppey,South,1,1490,ARAMEX
Alappuzha,688006,Alleppey,South,1,1490,ARAMEX
Alappuzha,688007,Alleppey,South,1,1490,ARAMEX
Alappuzha,688008,Alleppey,South,1,1490,ARAMEX
Alappuzha,688009,Alleppey,South,1,1490,ARAMEX
Alleppey,688010,Alleppey,SOUTH,1,1490,ARAMEX
Alappuzha,688011,Alleppey,SOUTH,1,1490,ARAMEX
Alappuzha,688012,Alleppey,SOUTH,1,1490,ARAMEX
Alappuzha,688013,Alleppey,SOUTH,1,1490,ARAMEX
Pathanamthitta,689101,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689102,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689103,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689104,Thiruvalla,SOUTH,1,1490,ARAMEX
Pathanamthitta,689105,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689106,Thiruvalla,SOUTH,1,1490,ARAMEX
Pathanamthitta,689107,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689108,Thiruvalla,SOUTH,1,1490,ARAMEX
Alappuzha,689109,Thiruvalla,SOUTH,1,1490,ARAMEX
Pathanamthitta,689110,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689111,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689114,Thiruvalla,SOUTH,1,1490,ARAMEX
Pathanamthitta,689115,Thiruvalla,SOUTH,1,1490,ARAMEX
Alappuzha,689121,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689501,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689533,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689541,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689542,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689543,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689544,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689545,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689546,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689548,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689581,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689582,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689584,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689594,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689629,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689641,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689643,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689645,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689647,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689650,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689672,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689678,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,689681,Thiruvalla,South,1,1490,ARAMEX
Kollam,689695,Poredom,South,1,1490,ARAMEX
Kollam,689696,Vilakkupara,South,1,1490,ARAMEX
Kollam,689706,Puthenambalam,South,1,1490,ARAMEX
Alappuzha,690101,Kayamkulam,South,1,1490,ARAMEX
Alappuzha,690103,Kayamkulam,South,1,1490,ARAMEX
Alappuzha,690104,Cherukole,SOUTH,1,1490,ARAMEX
Alappuzha,690106,Kayamkulam,South,1,1490,ARAMEX
Alappuzha,690110,Kallumala,SOUTH,1,1490,ARAMEX
Alappuzha,690502,Kayamkulam,South,1,1490,ARAMEX
Alappuzha,690503,Kayamkulam,South,1,1490,ARAMEX
Alappuzha,690507,Kayamkulam,South,1,1490,ARAMEX
Alappuzha,690511,Kayamkulam,South,1,1490,ARAMEX
Alappuzha,690513,Kayamkulam,South,1,1490,ARAMEX
Alappuzha,690514,Kayamkulam,South,1,1490,ARAMEX
Alappuzha,690516,Karthikappally,SOUTH,1,1490,ARAMEX
Kollam,690518,Kayamkulam,South,1,1490,ARAMEX
Kollam,690519,Thrioppilazhikom,South,1,1490,ARAMEX
Kollam,690520,Pozhikkara,South,1,1490,ARAMEX
Kollam,690521,Vilavoorkonam,South,1,1490,ARAMEX
Pathanamthitta,690522,Kakkakunnu,South,1,1490,ARAMEX
Kollam,690523,Tholicode,South,1,1490,ARAMEX
Kollam,690524,Pallickal-Kottarakara,South,1,1490,ARAMEX
Kollam,690525,Amrithapuri,South,1,1490,ARAMEX
Ochira,690526,Mailode,South,1,1490,ARAMEX
Alappuzha,690527,Kayamkulam,South,1,1490,ARAMEX
Kollam,690528,Vattathamara,South,1,1490,ARAMEX
Alappuzha,690537,Kayamkulam,South,1,1490,ARAMEX
Kollam,690538,Peruvelikara,South,1,1490,ARAMEX
Kollam,690539,S V Market,South,1,1490,ARAMEX
Kollam,690540,Umayanallur Ie,South,1,1490,ARAMEX
Kollam,690542,Madathilkaranma,South,1,1490,ARAMEX
Kollam,690543,Karali Jn,South,1,1490,ARAMEX
Kollam,690547,Thattarkonam,South,1,1490,ARAMEX
Alappuzha,690553,Kayamkulam,South,1,1490,ARAMEX
Alappuzha,690557,Kayamkulam,South,1,1490,ARAMEX
Alappuzha,690559,Kayamkulam,South,1,1490,ARAMEX
Kollam,690561,T K M College,South,1,1490,ARAMEX
Alappuzha,690564,Kayamkulam,South,1,1490,ARAMEX
Kollam,690567,Pathirickal,South,1,1490,ARAMEX
Kollam,690568,Thodiyur North,South,1,1490,ARAMEX
Kollam,690569,Venkolla,South,1,1490,ARAMEX
Kollam,690573,Sadanandapuram,South,1,1490,ARAMEX
Kollam,690574,Perumkulam,South,1,1490,ARAMEX
Kollam,691001,Kollayil,South,1,1490,ARAMEX
Kollam,691002,Quilon,South,1,1490,ARAMEX
Kollam,691003,Mathilil,South,1,1490,ARAMEX
Kollam,691004,Kizhakkenela,South,1,1490,ARAMEX
Kollam,691005,Thekkevila,South,1,1490,ARAMEX
Kollam,691006,Quilon,South,1,1490,ARAMEX
Kollam,691007,Thattakkattu Market,South,1,1490,ARAMEX
Kollam,691008,Quilon,South,1,1490,ARAMEX
Kollam,691009,Quilon,South,1,1490,ARAMEX
Kollam,691010,Munroethuruthu,South,1,1490,ARAMEX
Kollam,691011,Eravipuram,South,1,1490,ARAMEX
Kollam,691012,Thodiyur,South,1,1490,ARAMEX
Kollam,691013,Quilon,South,1,1490,ARAMEX
Kollam,691014,Kollam,SOUTH,1,1490,ARAMEX
Kollam,691016,Thevalappuram,South,1,1490,ARAMEX
Kollam,691017,Ayathil,South,1,1490,ARAMEX
Kollam,691018,Valavupacha,South,1,1490,ARAMEX
Kollam,691019,Quilon,South,1,1490,ARAMEX
Kollam,691020,Koovakkad,South,1,1490,ARAMEX
Kollam,691021,Pattathanam,South,1,1490,ARAMEX
Kollam,691302,Puthenthura,South,1,1490,ARAMEX
Kollam,691303,Prakkulam,South,1,1490,ARAMEX
Kollam,691305,Vilakudy,South,1,1490,ARAMEX
Kollam,691306,Vayyanam,South,1,1490,ARAMEX
Kollam,691307,Manalil,South,1,1490,ARAMEX
Kollam,691308,Ozhukkuparackal,South,1,1490,ARAMEX
Kollam,691309,Vettithitta,South,1,1490,ARAMEX
Kollam,691310,Thirumullavaram,South,1,1490,ARAMEX
Kollam,691311,Maranad,South,1,1490,ARAMEX
Kollam,691312,Vilakkuvattom,South,1,1490,ARAMEX
Kollam,691315,Mavadi,South,1,1490,ARAMEX
Kollam,691316,Aryankavu,South,1,1490,ARAMEX
Kollam,691317,Chozhiakode,South,1,1490,ARAMEX
Kollam,691318,Karavaloor,South,1,1490,ARAMEX
Kollam,691319,Cherupoika,South,1,1490,ARAMEX
Kollam,691320,Alayamon,South,1,1490,ARAMEX
Kollam,691321,Edamulackal,South,1,1490,ARAMEX
Kollam,691322,Kottukkal,South,1,1490,ARAMEX
Kollam,691324,Karukone,South,1,1490,ARAMEX
Kollam,691326,Nediyara,South,1,1490,ARAMEX
Kollam,691329,Vadakkumbhagom,South,1,1490,ARAMEX
Kollam,691330,Bharatheepuram,South,1,1490,ARAMEX
Kollam,691331,Plappally,South,1,1490,ARAMEX
Kollam,691332,Kariyara,South,1,1490,ARAMEX
Kollam,691333,Vendar,South,1,1490,ARAMEX
Kollam,691334,Ponmana,South,1,1490,ARAMEX
Kollam,691500,Pidavoor,South,1,1490,ARAMEX
Kollam,691501,Kundayam,South,1,1490,ARAMEX
Kollam,691502,Muthupilakkad,South,1,1490,ARAMEX
Kollam,691503,Padinjattakkara,South,1,1490,ARAMEX
Kollam,691505,Marthandankara,South,1,1490,ARAMEX
Kollam,691506,Nellettil,South,1,1490,ARAMEX
Kollam,691507,Venga,South,1,1490,ARAMEX
Kollam,691508,Vilanthara Jn,South,1,1490,ARAMEX
Kollam,691509,Valathungal,South,1,1490,ARAMEX
Kollam,691510,Meeyannur,South,1,1490,ARAMEX
Kollam,691511,Venchembu,South,1,1490,ARAMEX
Kollam,691512,Mylakkadu,South,1,1490,ARAMEX
Kollam,691514,Thamarakudy,South,1,1490,ARAMEX
Kollam,691516,Cheriyavelinallur,South,1,1490,ARAMEX
Kollam,691517,Avaneeswaram Rs,South,1,1490,ARAMEX
Kollam,691518,Kottavattom,South,1,1490,ARAMEX
Kollam,691519,Kudavattur,South,1,1490,ARAMEX
Kollam,691520,Varavila,South,1,1490,ARAMEX
Kollam,691521,Kumarankudy,South,1,1490,ARAMEX
Parippally,691522,Parippally,South,1,1490,ARAMEX
Pathanamthitta,691523,Thiruvalla,South,1,1490,ARAMEX
Pathanamthitta,691524,Pavumba,South,1,1490,ARAMEX
Pathanamthitta,691529,Vadakkadathukavu Jn.Edso,South,1,1490,ARAMEX
Pathanamthitta,691530,Velamannoor,South,1,1490,ARAMEX
Kollam,691531,Podiyattuvila,South,1,1490,ARAMEX
Kollam,691532,Polachira,South,1,1490,ARAMEX
Kollam,691534,Poruvazhy,South,1,1490,ARAMEX
Kollam,691535,Kaithode,South,1,1490,ARAMEX
Kollam,691536,Vayakkal,South,1,1490,ARAMEX
Kollam,691537,Ottackal,South,1,1490,ARAMEX
Kollam,691538,Kollaka,South,1,1490,ARAMEX
Kollam,691539,Elamadu,South,1,1490,ARAMEX
Kollam,691540,Vellimon West,South,1,1490,ARAMEX
Kollam,691541,Venture,South,1,1490,ARAMEX
Kollam,691542,Koduvila,South,1,1490,ARAMEX
Kollam,691543,Kaithacode,South,1,1490,ARAMEX
Kollam,691544,Panayam,South,1,1490,ARAMEX
Kollam,691545,Perumannur Edso,South,1,1490,ARAMEX
Kollam,691546,Thalavoor,South,1,1490,ARAMEX
Kollam,691547,Urukunnu,South,1,1490,ARAMEX
Kollam,691548,Vayala-Anchal,South,1,1490,ARAMEX
Kollam,691550,Samnagar,South,1,1490,ARAMEX
Pathanamthitta,691552,Edakkad,South,1,1490,ARAMEX
Pathanamthitta,691553,Puthenkulam,South,1,1490,ARAMEX
Kollam,691557,Kureepuzha,South,1,1490,ARAMEX
Kollam,691559,Valiyode,South,1,1490,ARAMEX
Kollam,691560,Thangasserry,South,1,1490,ARAMEX
Edakulangara,691562,Edakulangara,South,1,1490,ARAMEX
Kollam,691566,Perumon,South,1,1490,ARAMEX
Kollam,691571,Mynagappally North,South,1,1490,ARAMEX
Kollam,691573,Veliyam West,South,1,1490,ARAMEX
Kollam,691574,Velichikala,South,1,1490,ARAMEX
Kollam,691576,Pallisserickal,South,1,1490,ARAMEX
Kollam,691577,Mukkoodu,South,1,1490,ARAMEX
Kollam,691578,Villumala,South,1,1490,ARAMEX
Kollam,691579,Aduthala,South,1,1490,ARAMEX
Kollam,691580,Nedungolam,South,1,1490,ARAMEX
Kollam,691583,Poonkulanji,South,1,1490,ARAMEX
Kollam,691584,Vadamon,South,1,1490,ARAMEX
Kollam,691585,Puthur-Kollam,South,1,1490,ARAMEX
Kollam,691587,Panthaplavu,South,1,1490,ARAMEX
Kollam,691588,Puthukkadukara,South,1,1490,ARAMEX
Kollam,691589,Ummannur,South,1,1490,ARAMEX
Kollam,691601,Perungalam,South,1,1490,ARAMEX
Kollam,691602,Pulippara Jn,South,1,1490,ARAMEX
Kollam,691604,Kuriyode,South,1,1490,ARAMEX
Kollam,691623,Nellimukku,South,1,1490,ARAMEX
Kollam,691625,Placherry,South,1,1490,ARAMEX
Trivandrum,695001,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695002,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695003,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695004,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695005,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695007,Thiruvananthapuram,SOUTH,1,1490,ARAMEX
Trivandrum,695008,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695009,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695010,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695011,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695012,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695014,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695016,Thiruvananthapuram,SOUTH,1,1490,ARAMEX
Trivandrum,695017,Thiruvananthapuram,SOUTH,1,1490,ARAMEX
Trivandrum,695021,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695023,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695024,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695033,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695034,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695035,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695036,Trivandrum,South,1,1490,ARAMEX
Barton Hills,695037,Trivandrum,South,1,1490,ARAMEX
Trivandrum,695039,Punnen Road,SOUTH,1,1490,ARAMEX
Trivandrum,695040,Kaimanam,SOUTH,1,1490,ARAMEX
Jawahar Nagar,695041,Jawahar Nagar,SOUTH,1,1490,ARAMEX
Trivandrum,695581,Thiruvananthapuram,SOUTH,1,1490,ARAMEX
Kolkata,700001,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700002,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700003,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700004,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700005,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700006,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700007,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700008,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700009,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700010,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700011,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700012,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700013,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700014,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700015,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700016,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700017,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700018,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700019,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700020,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700021,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700022,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700023,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700024,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700025,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700026,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700027,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700028,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700029,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700030,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700031,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700032,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700033,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700034,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700035,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700036,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700037,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700038,Kolkata,EAST,1,1506,ARAMEX
South 24 Parganas,700039,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700040,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700041,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700042,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700043,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700044,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700045,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700046,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700047,Kolkata,EAST,1,1506,ARAMEX
North 24 Parganas,700048,Kolkata,EAST,1,1506,ARAMEX
Visakhapatnam,700049,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700050,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700051,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700052,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700053,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700054,Kolkata,EAST,1,1506,ARAMEX
North 24 Parganas,700055,Kolkata,EAST,1,1506,ARAMEX
North 24 Parganas,700056,Kolkata,EAST,1,1506,ARAMEX
Visakhapatnam,700057,Kolkata,EAST,1,1506,ARAMEX
Visakhapatnam,700058,Kolkata,EAST,1,1506,ARAMEX
North 24 Parganas,700059,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700060,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700061,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700062,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700063,Kolkata,EAST,1,1506,ARAMEX
North 24 Parganas,700064,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700065,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700066,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700067,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700068,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700069,Kolkata,EAST,1,1506,ARAMEX
South 24 Parganas,700070,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700071,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700072,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700073,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700074,Kolkata,EAST,1,1506,ARAMEX
Kolkata,700075,Kolkata,EAST,1,1506,ARAMEX
